ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average
ID930523321,2/7 Murra Ct,ASHWOOD,860000.0,h,17/06/2017,3,2.0,2.0,280.0,29.0,-37.87105,145.10198,19847.0,1985.1365121384622,31.666666666666668,0,209,1886,215
ID576745801,40 Howard St,MAIDSTONE,740000.0,h,25/02/2017,3,1.0,2.0,333.0,69.0,-37.7889,144.8787,20023.0,1550.6247347690528,19.4,0,102,352,106
ID386501605,90 Bent St,MOONEE PONDS,1400000.0,h,29/07/2017,4,2.0,1.0,375.0,89.0,-37.76261,144.93249,20038.0,1222.5868229203036,22.0,0,49,102,21
ID415138499,26 Northumberland Rd,PASCOE VALE,855000.0,h,26/07/2016,2,1.0,2.0,659.0,70.0,-37.7286,144.9317,20034.0,390.8815204830915,31.0,1,85,1043,112
ID371116612,1/39 Alexandra St,GREENSBOROUGH,610000.0,u,15/07/2017,2,1.0,1.0,168.0,34.0,-37.70801,145.10689,19985.0,467.0518991968709,41.666666666666664,1,86,751,113
ID706705423,1/3 Gleniffer Av,BRIGHTON EAST,585000.0,u,8/07/2017,2,1.0,1.0,0.0,69.0,-37.93171,145.03041000000005,19937.0,628.7211185874821,38.266666666666666,0,362,2108,314
ID327295848,10 Crawford St,NEWPORT,643700.0,h,28/08/2016,1,1.0,0.0,129.0,119.0,-37.8491,144.8903,19994.0,922.845930829566,16.310344827586206,0,11,52,6
ID560777372,5/3 Lennox St,MOONEE PONDS,420000.0,u,10/09/2016,2,1.0,1.0,0.0,69.0,-37.7701,144.9079,20038.0,1105.0104121901875,22.0,0,46,86,21
ID313385827,44/2 Horizon Dr,MARIBYRNONG,495000.0,u,18/03/2017,2,2.0,2.0,37000.0,39.0,-37.7752,144.8925,20038.0,2572.9864937823945,22.0,0,102,352,106
ID635273178,131 Chambers Rd,ALTONA NORTH,730000.0,h,22/07/2017,3,1.0,1.0,276.0,54.0,-37.82787,144.84364,20022.0,3609.9171667289434,21.4,0,311,2261,423
ID641817166,2/56 View St,PASCOE VALE,667500.0,t,12/11/2016,3,2.0,2.0,167.0,69.0,-37.7228,144.928,20033.0,785.6186209330428,34.0,0,85,1043,112
ID915235996,31 Hardwick St,COBURG,885000.0,h,18/06/2016,3,1.0,2.0,255.0,99.0,-37.7493,144.9701,19966.0,929.4214368342418,30.0,0,133,1156,139
ID167085090,34 Lincoln Rd,ESSENDON,1400000.0,h,13/05/2017,3,1.0,1.0,578.0,54.0,-37.7526,144.9089,22253.0,746.1514492756119,18.333333333333332,1,47,371,27
ID369365777,15 Ormond St,KENSINGTON,1675000.0,h,7/05/2016,4,2.0,2.0,279.0,17.0,-37.797,144.9303,20041.0,358.95993556821657,17.0,0,37,154,24
ID409103527,3/11 Lincoln Pl,WINDSOR,1177000.0,h,18/03/2017,2,2.0,2.0,521.0,19.0,-37.8543,144.9939,19957.0,254.8471104700893,15.5,0,145,787,144
ID512485039,24 Centaurus Av,ROXBURGH PARK,393200.0,h,29/07/2017,3,1.0,1.0,400.0,49.0,-37.62464,144.9345,40220.0,1515.029707344706,45.0,0,53,230,55
ID154137648,2/5 McDowell St,GREENSBOROUGH,540000.0,u,26/08/2017,2,1.0,1.0,208.0,24.0,-37.70791,145.09575,19984.0,1106.280068954825,37.666666666666664,0,86,751,113
ID513931096,330 Balaclava Rd,CAULFIELD NORTH,1300000.0,h,20/05/2017,4,1.0,1.0,443.0,54.0,-37.8738,145.0349,22248.0,784.0946416318379,19.5,0,199,1246,144
ID556059893,28 Moubray St,ALBERT PARK,2015000.0,h,3/06/2017,2,1.0,2.0,178.0,129.0,-37.84098,144.95115,22238.0,2881.73471182527,3.5,0,151,1120,125
ID246171645,6/76 Bay Rd,SANDRINGHAM,643500.0,u,1/07/2017,2,1.0,1.0,0.0,49.0,-37.95236,145.00737,19948.0,334.4167918389808,33.5,0,23,50,7
ID171849694,117 Barkly St,BRUNSWICK EAST,975000.0,h,26/08/2017,2,1.0,1.0,159.0,21.0,-37.77726,144.97247,19969.0,1236.251566644442,24.333333333333332,0,111,355,60
ID125516472,26 Wyalong St,ALBION,800000.0,h,8/04/2017,3,2.0,5.0,689.0,68.0,-37.7776,144.8167,20004.0,704.2171610315924,26.375,0,42,147,51
ID169932632,2/4 Lyons St,WILLIAMSTOWN,547500.0,u,24/09/2016,2,1.0,1.0,0.0,39.0,-37.8612,144.8971,19992.0,385.7003197202904,21.857142857142858,0,130,762,109
ID202799853,310/330 Lygon St,BRUNSWICK EAST,445000.0,u,27/06/2016,2,1.0,1.0,0.0,119.0,-37.7685,144.9724,19968.0,1130.8635547805602,25.333333333333332,0,100,300,45
ID650678611,60 Gibdon St,BURNLEY,1005000.0,h,3/12/2016,2,1.0,0.0,0.0,24.0,-37.8301,145.0103,19906.0,371.71878406528333,11.904761904761905,0,20,45,11
ID985259593,9 Rogerson St,AVONDALE HEIGHTS,750000.0,h,3/09/2016,3,1.0,1.0,0.0,39.0,-37.7634,144.8611,20004.0,3574.077377455398,26.375,0,206,1709,183
ID541925706,34 Cobden St,KEW,1275000.0,h,19/11/2016,2,1.0,0.0,381.0,3.0,-37.8033,145.036,19904.0,2022.64616406512,15.655172413793103,0,37,154,24
ID133412554,16 Bamfield Rd,HEIDELBERG HEIGHTS,565000.0,t,6/08/2016,2,2.0,1.0,201.0,12.0,-37.7426,145.0556,19936.0,928.3367623601978,31.75,0,150,1565,276
ID370725973,85 Roseneath St,CLIFTON HILL,1105000.0,h,8/10/2016,2,1.0,1.0,185.0,109.0,-37.7927,144.9981,19974.0,508.1556542491943,15.142857142857142,0,133,1156,139
ID254046289,2/64 Cawkwell St,MALVERN,635000.0,u,8/10/2016,2,1.0,1.0,0.0,49.0,-37.8537,145.041,19944.0,1735.2672170881888,20.8,0,87,348,76
ID527514658,14 Arthur St,BRAYBROOK,771000.0,h,20/05/2017,3,1.0,0.0,556.0,69.0,-37.7904,144.8514,20022.0,1414.9373551283195,21.4,0,362,2108,314
ID232100360,17 Cohuna St,BRUNSWICK WEST,1150000.0,h,29/07/2017,2,1.0,1.0,539.0,79.0,-37.77279,144.94069,19970.0,1385.1570383269773,22.333333333333332,0,117,1162,191
ID577336818,2 Kinkora Ct,MULGRAVE,755000.0,h,22/07/2017,3,2.0,2.0,197.0,14.0,-37.92285,145.18549,19913.0,4088.811306025108,39.48148148148148,0,53,230,55
ID235130219,3/51 Coorigil Rd,CARNEGIE,1042000.0,u,27/05/2017,3,2.0,2.0,0.0,11.0,-37.89622,145.06032,19919.0,912.9128330080205,25.35483870967742,0,470,3339,557
ID752528703,14 Ashwood Av,HIGHETT,1550000.0,h,9/09/2017,4,2.0,2.0,613.0,59.0,-37.94957,145.0246,19872.0,1521.4672902246793,40.166666666666664,0,354,1868,330
ID476957888,3/217 Dandenong Rd,WINDSOR,854000.0,u,22/04/2017,2,1.0,1.0,774.0,74.0,-37.8582,144.9979,19957.0,568.1661385844016,15.5,0,145,787,144
ID271121529,5/6 Tivoli Pl,SOUTH YARRA,863000.0,u,4/03/2017,2,2.0,1.0,742.0,69.0,-37.8357,144.9867,19959.0,582.8459801007883,12.571428571428571,0,155,728,134
ID866049959,19/877 Punt Rd,SOUTH YARRA,360000.0,u,12/11/2016,1,1.0,1.0,0.0,49.0,-37.8339,144.9872,19959.0,678.8477784772834,12.571428571428571,1,137,681,137
ID222553306,2/953 High St,RESERVOIR,555000.0,h,11/02/2017,2,1.0,2.0,229.0,49.0,-37.71,145.0082,20009.0,261.18785559228627,35.22222222222222,0,126,380,68
ID321707284,28 Osborne St,BRUNSWICK,855000.0,h,8/10/2016,3,1.0,1.0,229.0,89.0,-37.7622,144.9586,19967.0,212.15173567981424,27.333333333333332,0,119,1063,188
ID309177360,2/147 Willsmere Rd,KEW,972500.0,h,16/04/2016,3,2.0,2.0,0.0,49.0,-37.7925,145.0389,19931.0,1708.2555813280853,24.0,0,37,154,24
ID297194573,9 Derby St,CAMBERWELL,2250000.0,h,28/08/2016,5,5.0,1.0,639.0,9.0,-37.8303,145.0668,19852.0,283.9304739448089,22.75,0,462,3343,509
ID734680283,25 Arawatta St,CARNEGIE,817500.0,h,16/04/2016,2,1.0,1.0,211.0,17.0,-37.8856,145.0599,19920.0,136.56002051563837,23.451612903225808,1,462,3343,509
ID623571760,16a Nicholas St,ASHBURTON,1100000.0,h,8/10/2016,3,3.0,2.0,276.0,15.0,-37.8699,145.0778,19847.0,239.81208144915996,31.666666666666668,0,206,1709,183
ID785341627,33 Eamon Dr,VIEWBANK,1115000.0,h,1/07/2017,4,2.0,2.0,592.0,15.0,-37.73789,145.08952,19936.0,2131.687770656991,31.75,0,88,504,66
ID295852642,43 Robert St,BULLEEN,1310000.0,h,27/05/2017,1,1.0,1.0,604.0,20.0,-37.75981,145.08598999999995,19935.0,2247.722703770202,29.823529411764707,0,117,1162,191
ID122562040,15 Ronald St,COBURG NORTH,655000.0,h,3/12/2016,3,1.0,0.0,404.0,69.0,-37.7305,144.9803,19964.0,1573.5072914922243,34.0,0,133,1156,139
ID834049268,5/11 Johnstone St,MALVERN,365000.0,u,6/05/2017,1,1.0,1.0,0.0,59.0,-37.8691,145.0345,19944.0,556.5226493845535,20.8,0,102,352,106
ID353554749,36 Matthews St,SUNSHINE,895000.0,h,7/05/2016,5,2.0,2.0,690.0,59.0,-37.7933,144.8408,20021.0,875.6831140567062,24.0,0,170,1257,169
ID719674409,13 Zeal St,BRUNSWICK WEST,1225000.0,h,9/09/2017,2,1.0,2.0,501.0,89.0,-37.75772,144.94349,19967.0,1563.1451876923231,27.333333333333332,0,117,1162,191
ID739146772,61 Rachelle Rd,KEILOR EAST,1420000.0,h,12/11/2016,4,2.0,2.0,613.0,8.0,-37.7453,144.8721,22253.0,4060.3387854442453,18.333333333333332,0,79,225,53
ID346189000,5 Pamela Ct,THOMASTOWN,653000.0,h,3/06/2017,4,1.0,4.0,632.0,6.0,-37.68136,144.99479,20007.0,1720.723217624633,40.22222222222222,0,71,332,39
ID675502384,6/374 Dandenong Rd,CAULFIELD NORTH,610000.0,u,22/07/2017,2,1.0,1.0,816.0,12.0,-37.86068,145.01121,19945.0,854.5217214832355,19.214285714285715,0,199,1246,144
ID814075771,2/859 Toorak Rd,HAWTHORN EAST,1465000.0,t,3/06/2017,3,2.0,2.0,265.0,9.0,-37.84506,145.05246,19851.0,1881.7287350855363,24.75,0,156,1480,132
ID810550478,7/85 Caroline St,SOUTH YARRA,420000.0,u,22/07/2017,1,1.0,1.0,0.0,59.0,-37.83547,144.98844,19959.0,477.16066795002087,12.571428571428571,0,155,728,134
ID467289527,1/285 Thompsons Rd,TEMPLESTOWE LOWER,1010000.0,t,3/06/2017,4,3.0,2.0,332.0,6.0,-37.76577,145.10728999999995,19935.0,4214.081110186529,29.823529411764707,0,316,1022,237
ID935387286,115 North Rd,NEWPORT,1046000.0,h,15/10/2016,3,2.0,2.0,284.0,129.0,-37.8446,144.8861,19994.0,303.6603088335331,16.310344827586206,0,11,52,6
ID332159478,14 Haldane Rd,NIDDRIE,1020000.0,h,25/02/2017,3,1.0,1.0,650.0,69.0,-37.7352,144.8845,20036.0,3475.067770940303,27.0,0,14,58,7
ID778241451,12/1051 Pascoe Vale Rd,JACANA,390000.0,t,1/07/2017,2,1.0,1.0,165.0,24.0,-37.68582,144.91638,22254.0,419.83070755259246,32.0,0,19,52,11
ID402455618,29 Cluden St,BRIGHTON EAST,1706000.0,h,17/09/2016,4,3.0,2.0,538.0,104.0,-37.9126,145.011,19952.0,1131.7093246865722,24.5,0,343,1929,260
ID158765235,2/96 Cooper St,ESSENDON,911000.0,h,4/02/2016,3,2.0,2.0,225.0,11.0,-37.7454,144.8987,22253.0,1940.925215014615,18.333333333333332,0,47,281,29
ID132468578,10 Yarrabin St,BRUNSWICK WEST,810000.0,h,7/11/2016,3,1.0,2.0,349.0,69.0,-37.7589,144.9368,20038.0,1727.3556854067017,22.0,0,119,1063,188
ID139094695,60 Speight St,NEWPORT,891500.0,h,22/08/2016,3,1.0,0.0,344.0,99.0,-37.8424,144.8754,19994.0,721.6964728559203,16.310344827586206,0,11,52,6
ID376864371,2/963 High St,RESERVOIR,323000.0,u,16/04/2016,2,1.0,1.0,0.0,59.0,-37.7093,145.0084,20009.0,184.5074651723178,35.22222222222222,0,117,378,47
ID381255302,130 Rathdowne St,CARLTON,1616000.0,h,25/02/2017,4,1.0,0.0,152.0,129.0,-37.7966,144.9709,19843.0,1618.675325265931,6.101694915254237,0,470,3339,557
ID879194673,100 Perry St,FAIRFIELD,1010000.0,h,22/08/2016,2,1.0,1.0,285.0,4.0,-37.774,145.0244,19931.0,776.5190394251405,24.0,0,47,281,29
ID877264183,4/32 Crookston Rd,RESERVOIR,440000.0,u,22/08/2016,2,1.0,1.0,153.0,12.0,-37.7098,145.0211,20009.0,1041.8553606836151,35.22222222222222,1,117,378,47
ID510746683,84 Dalny Rd,MURRUMBEENA,1100000.0,t,4/06/2016,3,2.0,2.0,242.0,14.0,-37.9017,145.0739,19918.0,826.9122925606354,27.35483870967742,0,36,147,42
ID956386852,43 Ohea St,COBURG,955000.0,h,3/12/2016,4,2.0,1.0,295.0,9.0,-37.7374,144.9617,19964.0,443.1188007934013,34.0,0,133,1156,139
ID797976872,78 Emo Rd,MALVERN EAST,2355000.0,h,3/12/2016,4,2.0,3.0,0.0,104.0,-37.8755,145.0523,22248.0,886.1786974440777,19.5,0,87,348,76
ID569426719,4a Downing St,SUNSHINE NORTH,620000.0,h,26/07/2016,3,3.0,2.0,221.0,8.0,-37.7708,144.8401,20004.0,1554.715861229375,26.375,1,170,1257,169
ID119500200,2/62 Selwyn St,ALBION,600000.0,u,20/05/2017,3,1.0,1.0,181.0,19.0,-37.7815,144.8128,20020.0,949.7462857728547,21.333333333333332,0,42,147,51
ID357024080,10 Merryn Cl,BUNDOORA,680000.0,h,17/06/2017,3,1.0,1.0,539.0,49.0,-37.68274,145.05832,45795.0,3816.1814888150693,49.25,0,89,317,53
ID580845133,4 Lee Ct,HEATHMONT,1000000.0,h,19/08/2017,3,1.0,1.0,715.0,44.0,-37.82707,145.22914,19902.0,1245.008149637845,38.5,0,80,223,58
ID364793743,14/8 Mawbey St,KENSINGTON,390000.0,u,8/07/2017,1,1.0,1.0,0.0,19.0,-37.79023,144.92335,20040.0,591.2242315087087,18.0,0,41,142,25
ID125464419,1281B Dandenong Rd,MALVERN EAST,1215000.0,h,4/03/2017,4,2.0,2.0,207.0,104.0,-37.8845,145.072,19919.0,753.3059697374206,25.35483870967742,0,102,352,106
ID354046302,1/1 Clarendon St,MAIDSTONE,670000.0,t,29/07/2017,3,2.0,2.0,159.0,3.0,-37.78502,144.86733,20022.0,1630.4304820029824,21.4,0,102,352,106
ID870797919,45 Cityview Rd,BALWYN NORTH,1750000.0,h,6/08/2016,4,3.0,3.0,667.0,6.0,-37.7898,145.079,19934.0,3657.3253956785993,29.0,0,120,881,102
ID394675270,6/16 Walsh St,ORMOND,437500.0,u,8/04/2017,2,1.0,1.0,0.0,49.0,-37.9023,145.0461,19941.0,578.7182998976357,32.15384615384615,0,42,147,51
ID332677189,3/56 Beach Rd,HAMPTON,738000.0,u,26/07/2016,2,1.0,2.0,3414.0,12.0,-37.9395,145.0001,19949.0,207.9127755514511,31.5,0,210,1676,169
ID996183282,39 Barry St,NORTHCOTE,1710000.0,h,4/06/2016,3,1.0,1.0,247.0,129.0,-37.7798,144.9952,20017.0,292.7269969479823,19.3,0,25,60,14
ID632577079,2/61 Black St,BRIGHTON,800000.0,u,16/04/2016,2,1.0,1.0,131.0,99.0,-37.9164,145.0002,19951.0,370.4143760895462,26.5,0,343,1929,260
ID950937245,14/378 Dandenong Rd,CAULFIELD NORTH,742500.0,u,29/04/2017,2,2.0,1.0,0.0,8.0,-37.8607,145.0116,19945.0,827.397611733755,19.214285714285715,1,199,1246,144
ID256337627,122 Glengala Rd,SUNSHINE WEST,587000.0,h,22/08/2016,3,1.0,1.0,694.0,44.0,-37.7892,144.8137,20020.0,1221.4827195730463,21.333333333333332,0,300,919,195
ID851980230,27 Beuron Rd,ALTONA NORTH,1001000.0,h,16/09/2017,3,1.0,2.0,667.0,119.0,-37.82872,144.84558,19995.0,3554.3969776313206,14.357142857142858,1,311,2261,423
ID490495004,12 Morang Rd,HAWTHORN,1980000.0,h,27/11/2016,3,2.0,1.0,151.0,18.0,-37.8219,145.0241,19905.0,105.95661926750645,13.952380952380953,0,150,1565,276
ID743169474,4/24 Highbury Gr,KEW,525000.0,u,14/05/2016,2,1.0,1.0,0.0,49.0,-37.8054,145.0373,19904.0,1790.114739383337,15.655172413793103,0,37,154,24
ID308954197,1 Webb St,BURWOOD,1250000.0,h,3/12/2016,3,1.0,1.0,662.0,19.0,-37.8561,145.1054,19848.0,2212.832718300559,30.666666666666668,0,119,1063,188
ID555586368,2/36 Swayfield Rd,MOUNT WAVERLEY,1011000.0,t,3/06/2017,3,2.0,2.0,297.0,18.0,-37.8605,145.12853,19848.0,4150.169611582597,30.666666666666668,0,183,1454,194
ID967041550,44 Spring St,PRAHRAN,860000.0,h,22/04/2017,1,1.0,0.0,108.0,114.0,-37.8508,145.0051,19947.0,738.4683689820293,16.214285714285715,0,92,1027,111
ID299435326,2/16 Odowd St,RESERVOIR,645000.0,u,4/03/2017,3,1.0,2.0,280.0,17.0,-37.7183,145.0164,20010.0,842.9416908063963,34.2,0,126,380,68
ID902779249,311/13 Wellington St,ST KILDA,470000.0,u,26/07/2016,2,1.0,1.0,0.0,139.0,-37.8562,144.9844,19957.0,671.2611569707414,15.5,0,170,1257,169
ID599499017,30 Cromwell St,ELTHAM,1065000.0,h,17/06/2017,4,2.0,2.0,816.0,53.0,-37.72308,145.14011000000005,19987.0,1259.6173465080822,47.9,0,250,1550,286
ID938122448,39 Elizabeth St,NEWPORT,930000.0,h,10/09/2016,3,1.0,1.0,307.0,99.0,-37.8389,144.8779,19994.0,657.0138859757519,16.310344827586206,0,11,52,6
ID482154747,1/16 Brady Rd,BENTLEIGH EAST,817000.0,t,24/06/2017,3,1.0,2.0,332.0,59.0,-37.93462,145.06562,19937.0,2535.912498320453,38.266666666666666,0,125,839,108
ID204734816,17 Fairview St,HAWTHORN,5510000.0,h,3/06/2017,5,2.0,5.0,820.0,48.0,-37.83031,145.02973,19905.0,1119.243372745306,13.952380952380953,0,153,1704,324
ID465294147,77B Fromer St,BENTLEIGH,1235000.0,t,18/03/2017,3,2.0,2.0,0.0,7.0,-37.9289,145.0478,19937.0,1145.331739745786,38.266666666666666,0,125,839,108
ID182937249,98 Crookston Rd,RESERVOIR,906000.0,h,3/09/2017,3,1.0,2.0,741.0,69.0,-37.70931,145.01434,20009.0,452.944191128356,35.22222222222222,0,126,380,68
ID211770463,2/139 Union St,BRUNSWICK,480000.0,u,22/04/2017,2,1.0,1.0,557.0,59.0,-37.7732,144.951,19969.0,707.5400441018753,24.333333333333332,0,117,1162,191
ID944196767,2/61 Moonya Rd,CARNEGIE,675000.0,h,16/04/2016,2,1.0,1.0,0.0,51.0,-37.8973,145.0625,19919.0,899.0767868911968,25.35483870967742,0,462,3343,509
ID304869657,1/25 Murray Rd,ORMOND,820000.0,u,22/05/2016,3,2.0,1.0,238.0,21.0,-37.9062,145.02700000000004,19940.0,1092.71501495675,33.15384615384615,0,36,147,42
ID522772419,25/52 Fitzroy St,ST KILDA,392000.0,u,12/11/2016,1,1.0,1.0,0.0,17.0,-37.8599,144.9766,19957.0,1422.5609824945218,15.5,0,170,1257,169
ID685254661,28 Martin Rd,GLEN IRIS,1601000.0,h,20/05/2017,3,1.0,2.0,453.0,89.0,-37.8487,145.0592,19850.0,1530.854716118781,26.666666666666668,0,255,1618,222
ID558474868,34 Border Dr,MILL PARK,710000.0,h,9/09/2017,3,2.0,2.0,585.0,99.0,-37.65027,145.06136,45795.0,515.0221534326521,49.25,0,188,1214,184
ID251163694,10 Dawe Ct,HOPPERS CROSSING,515000.0,h,3/06/2017,3,1.0,2.0,565.0,22.0,-37.86852,144.68039,19922.0,2442.0032000895453,32.142857142857146,0,80,223,58
ID941115403,6 Riverside Av,KEILOR,840000.0,h,16/09/2017,3,2.0,2.0,725.0,49.0,-37.72465,144.8359,20001.0,3747.731751253343,34.375,0,84,237,59
ID692977104,48 Charles St,NORTHCOTE,1343000.0,h,6/05/2017,2,1.0,1.0,263.0,7.0,-37.777,144.99200000000005,20017.0,127.29515006161257,19.3,1,26,68,13
ID191435540,141 Atherton Rd,OAKLEIGH,1600000.0,h,29/04/2017,4,3.0,4.0,691.0,69.0,-37.8999,145.0993,19917.0,966.9604453202086,29.35483870967742,0,26,68,13
ID705289474,1/109 Arden St,NORTH MELBOURNE,665500.0,u,27/11/2016,2,2.0,1.0,0.0,7.0,-37.8009,144.9471,22239.0,777.4110690241222,7.0,0,11,52,6
ID773587722,3/197 Wattletree Rd,MALVERN,2325000.0,h,25/02/2017,5,3.0,2.0,501.0,13.0,-37.8631,145.0353,19944.0,633.8792607755563,20.8,0,102,352,106
ID436286758,50 Albion Cr,GREENSBOROUGH,770000.0,h,29/07/2017,4,2.0,2.0,789.0,44.0,-37.69646,145.12163,19985.0,1444.0342904493689,41.666666666666664,0,86,751,113
ID980966886,1 Avenue Victoria,HAWTHORN EAST,2040000.0,h,27/06/2016,3,1.0,2.0,783.0,69.0,-37.8234,145.0526,19903.0,604.4623143109706,17.904761904761905,0,143,1283,102
ID243666453,12 Walpa Ct,WESTMEADOWS,616000.0,h,9/09/2017,3,1.0,3.0,681.0,18.0,-37.67332,144.9022,22254.0,1877.9184340737315,32.0,0,18,38,6
ID939484700,14/21 Lillimur Rd,ORMOND,435000.0,u,10/09/2016,2,1.0,1.0,0.0,69.0,-37.9016,145.0414,19941.0,238.3533785052735,32.15384615384615,0,36,147,42
ID617542411,27 The Strand,MOONEE PONDS,1250000.0,h,1/07/2017,2,1.0,1.0,450.0,125.0,-37.76121,144.92525,20038.0,733.2861569452904,22.0,0,49,102,21
ID659673146,11 Inglisby Rd,MONT ALBERT,2320000.0,h,1/07/2017,4,2.0,5.0,728.0,3.0,-37.81402,145.10336,19896.0,631.3788210336295,28.76923076923077,0,49,102,21
ID499666964,64 MacEdon Rd,TEMPLESTOWE LOWER,1358500.0,h,28/08/2016,4,2.0,2.0,742.0,59.0,-37.7701,145.1131,19935.0,4835.115623376132,29.823529411764707,0,300,919,195
ID604697589,658 Lygon St,CARLTON NORTH,880000.0,h,18/06/2016,2,1.0,0.0,142.0,49.0,-37.7911,144.9688,19970.0,1822.902231624975,22.333333333333332,0,462,3343,509
ID348386775,15 Miles St,BENTLEIGH,1100000.0,h,4/06/2016,3,2.0,2.0,0.0,94.0,-37.922,145.0302,19938.0,580.5523485632621,36.84615384615385,1,120,881,102
ID912308554,2/619 Toorak Rd,TOORAK,1140000.0,u,15/07/2017,2,2.0,2.0,586.0,29.0,-37.84266,145.02355,19946.0,1238.5626875831545,18.214285714285715,0,88,504,66
ID679819345,1 John St,CLIFTON HILL,730000.0,h,22/05/2016,2,1.0,1.0,103.0,14.0,-37.7898,144.9957,19974.0,129.60372641561884,15.142857142857142,0,133,1156,139
ID468470988,28 Ferndale Rd,GLEN IRIS,2200000.0,h,25/02/2017,3,1.0,2.0,700.0,89.0,-37.8553,145.0711,19849.0,925.8756483429322,28.666666666666668,1,255,1618,222
ID991700862,29 Gillespie Rd,ST ALBANS,626000.0,h,19/08/2017,3,1.0,2.0,557.0,34.0,-37.73497,144.7864,20001.0,904.7866549460264,34.375,0,201,824,150
ID376933377,1/64 Lower Plenty Rd,ROSANNA,675000.0,u,3/06/2017,2,1.0,1.0,247.0,59.0,-37.74427,145.06293,19936.0,322.24901469561536,31.75,0,126,380,68
ID852988553,35 Shepherd St,BRAYBROOK,840000.0,h,16/09/2017,3,1.0,2.0,620.0,59.0,-37.78311,144.85331000000005,22241.0,1896.2601305954033,15.85,0,362,2108,314
ID960606576,8a Glengala Rd,SUNSHINE WEST,622500.0,h,24/09/2016,3,1.0,1.0,534.0,49.0,-37.7887,144.8231,20021.0,860.394474313831,24.0,1,300,919,195
ID627347777,9 Willow Dr,AVONDALE HEIGHTS,850000.0,h,18/03/2017,3,1.0,2.0,766.0,20.0,-37.7522,144.8518,20004.0,3703.170013962955,26.375,0,209,1886,215
ID429902808,114 Warwick Rd,SUNSHINE NORTH,503000.0,h,27/06/2016,3,1.0,1.0,251.0,74.0,-37.7682,144.8335,20004.0,1306.2606243176022,26.375,0,170,1257,169
ID679599048,5 Athol Ct,LANGWARRIN,650000.0,h,12/08/2017,3,3.0,2.0,1060.0,19.0,-38.15752,145.19127,19855.0,5924.525849902318,68.81818181818181,0,14,74,4
ID610885983,24b Munro St,BRIGHTON,1302500.0,h,6/08/2016,3,2.0,2.0,0.0,26.0,-37.9166,144.9942,19951.0,246.16692320728654,26.5,0,343,1929,260
ID958388461,1 Griffiths St,RICHMOND,1105000.0,h,22/08/2016,2,2.0,1.0,55.0,26.0,-37.8159,145.0033,19978.0,1049.8266840509846,9.125,0,117,378,47
ID994581725,24 Perry St,SEDDON,1001000.0,h,16/07/2016,3,1.0,1.0,256.0,109.0,-37.8086,144.8927,19997.0,265.20416228847347,10.357142857142858,0,117,378,47
ID533674939,20 Butler St,ESSENDON,1000000.0,h,8/07/2017,3,2.0,2.0,213.0,19.0,-37.74635,144.9229,20036.0,197.39580733515817,27.0,1,47,371,27
ID847237508,303/3 Clara St,SOUTH YARRA,330000.0,u,30/07/2016,1,1.0,1.0,0.0,8.0,-37.8421,144.9978,19947.0,471.7757165779394,16.214285714285715,0,137,681,137
ID152992783,9 Mason Av,ELWOOD,1400000.0,h,9/09/2017,3,2.0,2.0,225.0,129.0,-37.87614,144.99081,19955.0,389.817242876889,19.5,0,208,1866,156
ID359756068,14 Wheatsheaf Rd,GLENROY,720000.0,t,29/04/2017,3,2.0,3.0,300.0,6.0,-37.7098,144.9266,20033.0,1011.5505169393459,34.0,0,230,1620,177
ID616052848,1 Tweed St,RINGWOOD EAST,1090000.0,h,8/07/2017,4,1.0,2.0,894.0,69.0,-37.8159,145.24688,19879.0,525.6929617220392,41.76923076923077,0,219,1368,143
ID808729009,4 Robinson Gr,BULLEEN,1730000.0,h,13/05/2017,5,4.0,4.0,564.0,64.0,-37.7735,145.0936,19935.0,3425.3778970984686,29.823529411764707,0,117,1162,191
ID171988796,29 Speight St,THORNBURY,1000000.0,h,24/06/2017,2,1.0,2.0,443.0,59.0,-37.76219,145.00968,20015.0,1131.100175416854,23.3,0,316,1022,237
ID893261101,4/799 Burwood Rd,HAWTHORN EAST,420000.0,u,4/03/2017,2,1.0,1.0,0.0,49.0,-37.8245,145.0527,19853.0,575.3364012749241,19.15625,0,156,1480,132
ID775475841,2/26 Vernon St,CROYDON,875000.0,h,1/07/2017,4,2.0,2.0,244.0,25.0,-37.80267,145.27569,19878.0,913.5819077095036,45.76923076923077,0,135,677,110
ID337483455,15 Wright St,ESSENDON,1045000.0,h,28/05/2016,3,1.0,1.0,429.0,89.0,-37.7453,144.9183,20036.0,314.8706485000473,27.0,0,47,281,29
ID295905254,11 Salisbury St,GLENROY,935000.0,h,29/04/2017,3,1.0,2.0,666.0,59.0,-37.7015,144.9191,20032.0,376.35762410487325,36.0,1,230,1620,177
ID486122290,4/38 Alma St,LOWER PLENTY,650000.0,u,27/05/2017,2,2.0,2.0,248.0,24.0,-37.72473,145.11657,19986.0,1136.8550180119685,43.9,0,188,1214,184
ID281204920,78 Hope St,SOUTH YARRA,2210000.0,h,3/06/2017,2,2.0,1.0,187.0,129.0,-37.83554,144.97956000000005,19959.0,1169.4692206632121,12.571428571428571,0,155,728,134
